股票代码,市盈率-动态,归母净利润增长率
605128,34.42,0.26850000000000007
603307,16.13,0.268
002166,42.31,0.2675
301566,52.65,0.267
688609,-41.48,0.2665
003009,263.6,0.266
300416,30.51,0.2655
688685,177.83,0.2645
002424,46.93,0.2635
002004,12.98,0.2625
300146,17.45,0.2615
603163,28.09,0.2605
603659,20.66,0.2595
600218,41.93,0.2585
688426,-21.15,0.2575
603351,21.68,0.2565
300059,47.46,0.2555
688429,-9.44,0.2545
300373,27.24,0.254
300863,34.58,0.2535
300158,76.48,0.253
873339,29.32,0.2525
300424,157.99,0.252
000627,-45.5,0.2515
300864,18.29,0.2505
600637,28.77,0.2495
003019,19.78,0.2485
601608,49.67,0.248
601568,51.3,0.2475
300324,-37.18,0.24699999999999997
603639,16.18,0.2465
002948,5.68,0.246
002852,19.26,0.2455
600016,4.5,0.24500000000000002
300705,14.0,0.2445
832802,57.54,0.244
600905,17.95,0.2435
003035,79.57,0.24299999999999997
301592,634.21,0.242
300930,49.03,0.24100000000000002
688187,18.36,0.24
601065,11.78,0.23900000000000002
002151,-167.7,0.238
002682,-25.53,0.23700000000000002
002145,28.41,0.2365
300854,74.22,0.23600000000000004
688599,-34.25,0.2355
301029,38.57,0.23500000000000001
600745,80.43,0.23399999999999999
301626,66.8,0.23299999999999996
000966,12.99,0.23200000000000004
603198,16.27,0.231
603688,35.34,0.22999999999999998
300648,-53.21,0.229
001286,10.26,0.22800000000000004
002180,27.0,0.227
603296,32.4,0.22599999999999998
833575,-14.12,0.225
600459,17.77,0.2245
688625,19.01,0.22399999999999998
603798,31.0,0.22349999999999998
600004,24.63,0.223
603325,23.28,0.2225
300583,224.31,0.22199999999999998
603058,22.83,0.22150000000000003
600876,-18.25,0.221
301081,34.67,0.22000000000000003
002863,35.14,0.219
000657,72.44,0.2185
300804,56.2,0.21800000000000003
605577,21.47,0.21749999999999997
000701,-17.62,0.217
300747,68.76,0.2165
002408,53.06,0.21549999999999997
601956,22.1,0.2145
688419,36.55,0.21350000000000002
002984,11.16,0.2125
600873,10.64,0.21149999999999997
600319,-14.67,0.2105
002701,12.51,0.20950000000000002
600958,25.38,0.2085
002792,114.37,0.20750000000000002
301196,18.67,0.2065
600925,20.88,0.20550000000000002
300736,-62.53,0.2045
002592,21.15,0.20350000000000001
301149,24.05,0.20299999999999999
300055,628.1,0.20249999999999999
605050,18.66,0.202
603001,-11.37,0.201
601669,7.54,0.2
300681,135.08,0.199
600603,21.84,0.198
000166,25.22,0.1975
601058,11.81,0.197
300132,63.37,0.1965
000570,59.94,0.196
688248,47.76,0.1955
600860,-269.2,0.195
300631,97.93,0.1945
600023,7.97,0.194
000875,10.22,0.1935
301150,-42.18,0.193
000950,23.6,0.1925
301382,76.81,0.192
300407,38.23,0.1915
300964,102.44,0.191
002337,51.15,0.1905
603396,40.83,0.19
600438,-18.25,0.19
600780,12.04,0.19
002111,33.31,0.19
603299,9.65,0.19
002192,34.65,0.1895
600343,-62.43,0.189
603012,18.63,0.1885
300364,-79.86,0.188
601500,17.26,0.1875
600232,28.62,0.187
600497,14.46,0.1865
600409,21.89,0.186
002882,42.99,0.1855
301155,104.94,0.185
301508,57.38,0.1845
600234,96.42,0.184
603285,20.89,0.1835
000952,-9.45,0.183
600018,9.2,0.182
300625,39.57,0.181
688033,-4.18,0.18
000831,-115.27,0.179
300397,-71.65,0.178
301170,22.96,0.177
688287,-27.1,0.1765
301129,-62.29,0.176
603102,14.75,0.17550000000000002
301359,46.13,0.175
603395,64.16,0.17450000000000002
002443,19.08,0.174
002737,13.55,0.1735
601609,23.45,0.17300000000000001
600057,11.41,0.17250000000000001
002438,20.3,0.1715
603218,18.65,0.1705
688269,37.59,0.1695
000531,26.19,0.1685
688391,37.1,0.1675
600969,28.46,0.167
601888,30.13,0.16650000000000004
300316,10.39,0.16599999999999998
600644,36.92,0.1655
603727,28.17,0.165
603628,26.46,0.1645
603889,9.49,0.164
300240,80.99,0.163
600918,67.49,0.16199999999999998
300921,558.96,0.161
300988,33.8,0.16
600866,12.03,0.159
300279,45.51,0.158
301280,25.28,0.15699999999999997
605001,171.42,0.156
300339,324.45,0.15550000000000003
688386,26.61,0.155
688585,31.53,0.1545
001376,31.5,0.15399999999999997
002928,21.36,0.1535
002566,47.27,0.153
603172,70.06,0.1525
603556,15.9,0.152
688501,37.51,0.1515
601033,14.34,0.15099999999999997
688070,-50.85,0.15050000000000002
002454,22.96,0.15
301090,-30.53,0.14950000000000002
600906,45.73,0.149
300812,-157.17,0.1485
301571,52.69,0.148
300296,78.72,0.14750000000000002
300786,-54.88,0.147
600900,21.23,0.14650000000000002
002544,594.0,0.14600000000000002
300782,86.78,0.14550000000000002
000881,-37.42,0.145
601111,68.23,0.14450000000000002
300176,70.13,0.14400000000000002
001356,38.45,0.14350000000000002
000762,55.0,0.143
603321,14.31,0.14250000000000002
688231,44.78,0.14200000000000002
603004,35.69,0.14150000000000001
601061,15.75,0.14100000000000001
300035,41.33,0.1405
002790,18.43,0.1395
301003,16.5,0.139
301192,38.25,0.1385
002597,23.62,0.138
002605,22.12,0.1375
002120,11.66,0.137
603507,19.01,0.1365
000739,15.32,0.136
600674,12.86,0.1355
002925,53.12,0.135
600123,12.26,0.1345
300999,89.35,0.134
603320,33.71,0.1335
300527,1170.71,0.133
000049,31.23,0.1325
002673,37.08,0.1315
601311,14.57,0.1305
601901,25.48,0.1295
603515,14.73,0.1285
301338,59.54,0.1275
300555,-33.61,0.127
603227,11.08,0.1265
601921,31.99,0.126
301027,-78.73,0.1255
300891,204.16,0.125
301189,-62.74,0.12450000000000001
601838,5.53,0.124
002327,18.47,0.12349999999999998
600971,8.31,0.12250000000000001
002579,-42.87,0.12150000000000001
000028,10.31,0.12049999999999998
301265,50.18,0.11950000000000001
600419,96.73,0.11850000000000001
301300,39.42,0.11750000000000001
603909,28.08,0.11649999999999998
688126,-70.09,0.11600000000000002
002580,18.75,0.1155
600200,109.71,0.11499999999999999
002158,10.33,0.1145
688006,22.51,0.11399999999999999
603998,13.5,0.1135
688396,93.28,0.11299999999999999
002533,12.16,0.1125
002731,15.75,0.1115
600562,48.5,0.1105
603995,9.09,0.1095
603968,-16.09,0.1085
603656,137.16,0.1075
002860,15.81,0.10700000000000001
688593,2001.68,0.1065
601882,20.27,0.10600000000000001
003026,243.94,0.10500000000000001
000823,29.46,0.10400000000000001
688216,-28.49,0.10300000000000001
002296,23.63,0.10200000000000001
002976,-355.53,0.101
688432,53.93,0.1
871981,228.31,0.099
688689,48.86,0.098
002963,206.95,0.097
002465,114.95,0.096
600054,21.97,0.095
300978,26.91,0.094
300619,-239.47,0.0935
600648,22.95,0.0925
688173,-19.11,0.0915
603949,43.27,0.0905
300134,-31.78,0.0895
002810,16.39,0.0885
603165,10.35,0.0875
002997,24.83,0.0865
300943,51.74,0.08549999999999999
002818,13.76,0.08449999999999999
301006,32.27,0.0835
300842,15.54,0.08249999999999999
301261,39.66,0.08149999999999999
000999,16.97,0.0805
301228,-35.73,0.0795
300514,14.22,0.0785
601811,15.81,0.0775
603583,30.49,0.076
600346,16.11,0.07450000000000001
600980,28.12,0.073
603989,24.35,0.0715
300398,31.51,0.07050000000000001
002962,56.89,0.0695
002351,33.06,0.06849999999999999
300950,19.34,0.0675
600312,20.03,0.0665
600265,-139.4,0.0655
300445,30.4,0.0645
300847,40.01,0.064
002393,19.77,0.0635
301305,16.55,0.063
300384,16.83,0.062
301311,-529.27,0.061
603131,94.29,0.06
300793,74.13,0.059
605098,17.41,0.05800000000000001
603068,-125.95,0.05700000000000001
601088,12.33,0.056499999999999995
688603,85.5,0.055999999999999994
300834,40.15,0.05550000000000001
001279,69.18,0.05500000000000001
688569,23.54,0.05450000000000001
688172,-151.89,0.05399999999999999
301295,59.61,0.053500000000000006
300567,159.11,0.053000000000000005
301112,232.89,0.052000000000000005
301309,15.96,0.051000000000000004
002362,-64.65,0.05
300851,89.15,0.049
002876,54.37,0.048
603816,13.21,0.0465
603393,10.53,0.0455
688478,57.8,0.044500000000000005
300724,8.27,0.0435
601995,41.93,0.042499999999999996
603416,28.77,0.041
833994,26.049999999999997,0.0
833874,26.049999999999997,0.0
833580,97.43,0.0
832317,26.049999999999997,0.0
688720,113.73,0.0
688697,18.3,0.0
688669,-147.4,0.0
688586,40.75,0.0
688555,26.049999999999997,0.0
688148,-16.41,0.0
688129,23.54,0.0
688128,18.92,0.0
688119,-538.39,0.0
688106,30.4,0.0
688092,26.68,0.0
688086,26.049999999999997,0.0
688009,19.16,0.0
605118,49.76,0.0
605111,31.69,0.0
603996,26.049999999999997,0.0
603963,-9.85,0.0
603806,22.72,0.0
603757,12.65,0.0
603709,425.12,0.0
603687,33.91,0.0
603603,26.049999999999997,0.0
603558,11.06,0.0
603555,26.049999999999997,0.0
603551,17.31,0.0
603488,-127.01,0.0
603458,-14.91,0.0
603409,26.049999999999997,0.0
603344,25.47,0.0
603341,38.11,0.0
603329,47.07,0.0
603316,-57.4,0.0
603289,44.87,0.0
603277,17.54,0.0
603235,17.34,0.0
603208,13.87,0.0
603201,13.43,0.0
603185,-5.2,0.0
603161,16.87,0.0
603157,26.049999999999997,0.0
603133,26.049999999999997,0.0
603112,12.63,0.0
601997,4.04,0.0
601991,8.62,0.0
601990,31.76,0.0
601988,6.8,0.0
601985,17.2,0.0
601975,6.79,0.0
601916,4.61,0.0
601868,19.61,0.0
601686,57.77,0.0
601678,31.73,0.0
601668,4.32,0.0
601558,26.049999999999997,0.0
601555,16.55,0.0
601515,-24.37,0.0
601368,23.02,0.0
601299,26.049999999999997,0.0
601279,100.08,0.0
601268,26.049999999999997,0.0
601258,26.049999999999997,0.0
601222,11.43,0.0
601211,12.11,0.0
601199,13.69,0.0
601163,10.23,0.0
601096,47.54,0.0
601016,12.55,0.0
601015,-7.49,0.0
600997,12.17,0.0
600991,26.049999999999997,0.0
600978,26.049999999999997,0.0
600970,8.99,0.0
600966,31.99,0.0
600933,17.36,0.0
600908,5.36,0.0
600899,26.049999999999997,0.0
600898,26.049999999999997,0.0
600896,26.049999999999997,0.0
600891,26.049999999999997,0.0
600890,26.049999999999997,0.0
600880,352.64,0.0
600878,26.049999999999997,0.0
600877,198.07,0.0
600874,10.03,0.0
600871,41.05,0.0
600870,26.049999999999997,0.0
600864,39.43,0.0
600863,8.19,0.0
600856,26.049999999999997,0.0
600852,26.049999999999997,0.0
600849,26.049999999999997,0.0
600842,26.049999999999997,0.0
600840,26.049999999999997,0.0
600837,-154.67,0.0
600836,26.049999999999997,0.0
600832,26.049999999999997,0.0
600823,26.049999999999997,0.0
600813,26.049999999999997,0.0
600806,26.049999999999997,0.0
600799,26.049999999999997,0.0
600788,26.049999999999997,0.0
600786,26.049999999999997,0.0
600782,-15.53,0.0
600781,26.049999999999997,0.0
600772,26.049999999999997,0.0
600770,60.54,0.0
600767,26.049999999999997,0.0
600766,26.049999999999997,0.0
600762,26.049999999999997,0.0
600752,26.049999999999997,0.0
600747,26.049999999999997,0.0
600738,26.3,0.0
600725,-319.48,0.0
600723,26.049999999999997,0.0
600711,6.73,0.0
600709,26.049999999999997,0.0
600704,8.42,0.0
600701,26.049999999999997,0.0
600700,26.049999999999997,0.0
600695,26.049999999999997,0.0
600687,26.049999999999997,0.0
600680,26.049999999999997,0.0
600677,26.049999999999997,0.0
600672,26.049999999999997,0.0
600670,26.049999999999997,0.0
600669,26.049999999999997,0.0
600667,21.61,0.0
600659,26.049999999999997,0.0
600656,26.049999999999997,0.0
600652,26.049999999999997,0.0
600647,26.049999999999997,0.0
600646,26.049999999999997,0.0
600634,26.049999999999997,0.0
600632,26.049999999999997,0.0
600631,26.049999999999997,0.0
600627,26.049999999999997,0.0
600625,26.049999999999997,0.0
600614,26.049999999999997,0.0
600607,26.049999999999997,0.0
600594,-12.71,0.0
600591,26.049999999999997,0.0
600565,26.049999999999997,0.0
600561,514.93,0.0
600555,26.049999999999997,0.0
600553,26.049999999999997,0.0
600532,26.049999999999997,0.0
600530,420.1,0.0
600518,4788.95,0.0
600491,-13.78,0.0
600490,-49.21,0.0
600485,26.049999999999997,0.0
600478,261.73,0.0
600472,26.049999999999997,0.0
600466,26.049999999999997,0.0
600456,20.26,0.0
600435,-157.9,0.0
600432,26.049999999999997,0.0
600401,26.049999999999997,0.0
600395,227.41,0.0
600393,26.049999999999997,0.0
600385,26.049999999999997,0.0
600369,47.26,0.0
600368,9.55,0.0
600365,-27.28,0.0
600361,15.0,0.0
600357,26.049999999999997,0.0
600321,26.049999999999997,0.0
600317,26.049999999999997,0.0
600311,26.049999999999997,0.0
600310,10.44,0.0
600306,26.049999999999997,0.0
600297,26.049999999999997,0.0
600296,26.049999999999997,0.0
600291,26.049999999999997,0.0
600290,26.049999999999997,0.0
600286,26.049999999999997,0.0
600285,15.51,0.0
600277,26.049999999999997,0.0
600275,26.049999999999997,0.0
600270,26.049999999999997,0.0
600263,26.049999999999997,0.0
600260,26.049999999999997,0.0
600253,26.049999999999997,0.0
600247,26.049999999999997,0.0
600242,26.049999999999997,0.0
600240,26.049999999999997,0.0
600233,12.43,0.0
600222,79.54,0.0
600220,26.049999999999997,0.0
600219,9.81,0.0
600213,26.049999999999997,0.0
600209,26.049999999999997,0.0
600205,26.049999999999997,0.0
600181,26.049999999999997,0.0
600175,26.049999999999997,0.0
600146,26.049999999999997,0.0
600145,26.049999999999997,0.0
600139,26.049999999999997,0.0
600122,26.049999999999997,0.0
600115,-457.94,0.0
600112,26.049999999999997,0.0
600102,26.049999999999997,0.0
600093,26.049999999999997,0.0
600092,26.049999999999997,0.0
600091,26.049999999999997,0.0
600090,26.049999999999997,0.0
600087,26.049999999999997,0.0
600086,26.049999999999997,0.0
600083,-6.13,0.0
600082,-29.52,0.0
600078,-41.96,0.0
600077,26.049999999999997,0.0
600074,26.049999999999997,0.0
600069,26.049999999999997,0.0
600068,26.049999999999997,0.0
600066,18.14,0.0
600065,26.049999999999997,0.0
600029,40.18,0.0
600028,12.48,0.0
600021,7.56,0.0
600020,8.29,0.0
600005,26.049999999999997,0.0
600003,26.049999999999997,0.0
600002,26.049999999999997,0.0
600001,26.049999999999997,0.0
430425,59.37,0.0
302132,26.049999999999997,0.0
301557,9.12,0.0
301395,53.09,0.0
301298,28.88,0.0
301175,21.56,0.0
301173,26.049999999999997,0.0
301127,42.65,0.0
301115,93.15,0.0
301037,-16.74,0.0
301035,29.44,0.0
301019,29.68,0.0
300995,192.93,0.0
300979,21.24,0.0
300958,159.68,0.0
300926,20.82,0.0
300883,277.91,0.0
300799,26.049999999999997,0.0
300798,282.04,0.0
300797,39.34,0.0
300796,1223.8,0.0
300742,26.049999999999997,0.0
300716,-20.57,0.0
300669,112.01,0.0
300557,80.24,0.0
300526,26.049999999999997,0.0
300510,-155.66,0.0
300495,26.049999999999997,0.0
300431,26.049999999999997,0.0
300392,26.049999999999997,0.0
300375,35.3,0.0
300372,26.049999999999997,0.0
300367,26.049999999999997,0.0
300362,26.049999999999997,0.0
300356,26.049999999999997,0.0
300336,26.049999999999997,0.0
300334,-113.05,0.0
300330,26.049999999999997,0.0
300325,26.049999999999997,0.0
300319,33.49,0.0
300312,26.049999999999997,0.0
300309,26.049999999999997,0.0
300303,32.22,0.0
300297,26.049999999999997,0.0
300282,26.049999999999997,0.0
300273,26.049999999999997,0.0
300262,26.049999999999997,0.0
300216,26.049999999999997,0.0
300211,-73.23,0.0
300202,26.049999999999997,0.0
300186,26.049999999999997,0.0
300178,26.049999999999997,0.0
300165,-165.68,0.0
300156,26.049999999999997,0.0
300145,22.82,0.0
300123,-55.72,0.0
300116,26.049999999999997,0.0
300105,113.83,0.0
300104,26.049999999999997,0.0
300101,111.62,0.0
300090,26.049999999999997,0.0
300089,26.049999999999997,0.0
300069,73.09,0.0
300065,470.81,0.0
300064,26.049999999999997,0.0
300038,26.049999999999997,0.0
300028,26.049999999999997,0.0
300023,26.049999999999997,0.0
002980,23.57,0.0
002969,31.75,0.0
002940,41.21,0.0
002926,65.08,0.0
002893,44.86,0.0
002839,5.24,0.0
002817,35.85,0.0
002793,-11.59,0.0
002781,26.049999999999997,0.0
002776,26.049999999999997,0.0
002770,26.049999999999997,0.0
002751,26.049999999999997,0.0
002740,26.049999999999997,0.0
002717,-19.34,0.0
002711,26.049999999999997,0.0
002700,39.52,0.0
002699,26.049999999999997,0.0
002684,26.049999999999997,0.0
002680,26.049999999999997,0.0
002665,26.049999999999997,0.0
002648,14.29,0.0
002635,35.94,0.0
002621,26.049999999999997,0.0
002619,26.049999999999997,0.0
002618,26.049999999999997,0.0
002616,21.98,0.0
002610,26.049999999999997,0.0
002604,26.049999999999997,0.0
002586,-22.63,0.0
002545,14.15,0.0
002529,-34.29,0.0
002527,-119.15,0.0
002521,36.7,0.0
002516,48.24,0.0
002509,26.049999999999997,0.0
002505,26.049999999999997,0.0
002504,26.049999999999997,0.0
002503,26.049999999999997,0.0
002502,26.049999999999997,0.0
002500,31.53,0.0
002499,26.049999999999997,0.0
002477,26.049999999999997,0.0
002473,26.049999999999997,0.0
002464,26.049999999999997,0.0
002450,26.049999999999997,0.0
002447,26.049999999999997,0.0
002435,26.049999999999997,0.0
002433,26.049999999999997,0.0
002429,13.6,0.0
002427,-75.46,0.0
002417,26.049999999999997,0.0
002411,26.049999999999997,0.0
002391,55.45,0.0
002372,23.16,0.0
002359,26.049999999999997,0.0
002343,214.18,0.0
002341,26.049999999999997,0.0
002332,14.02,0.0
002325,26.049999999999997,0.0
002316,94.36,0.0
002308,26.049999999999997,0.0
002300,29.97,0.0
002288,26.049999999999997,0.0
002280,26.049999999999997,0.0
002273,27.36,0.0
002266,15.85,0.0
002260,26.049999999999997,0.0
002239,85.02,0.0
002220,26.049999999999997,0.0
002216,18.98,0.0
002147,26.049999999999997,0.0
002143,26.049999999999997,0.0
002118,26.049999999999997,0.0
002113,26.049999999999997,0.0
002108,31.23,0.0
002107,88.43,0.0
002106,18.71,0.0
002104,40.26,0.0
002092,-25.23,0.0
002089,26.049999999999997,0.0
002087,26.049999999999997,0.0
002083,10.27,0.0
002081,14.98,0.0
002071,26.049999999999997,0.0
002070,26.049999999999997,0.0
002018,26.049999999999997,0.0
002013,26.049999999999997,0.0
002002,26.049999999999997,0.0
001331,69.03,0.0
001323,20.22,0.0
000996,26.049999999999997,0.0
000989,21.18,0.0
000982,26.049999999999997,0.0
000979,26.049999999999997,0.0
000976,26.049999999999997,0.0
000971,26.049999999999997,0.0
000961,26.049999999999997,0.0
000959,87.6,0.0
000956,26.049999999999997,0.0
000939,26.049999999999997,0.0
000931,52.62,0.0
000928,11.26,0.0
000918,26.049999999999997,0.0
000916,26.049999999999997,0.0
000866,26.049999999999997,0.0
000862,18.03,0.0
000861,26.049999999999997,0.0
000836,26.049999999999997,0.0
000835,26.049999999999997,0.0
000832,26.049999999999997,0.0
000827,26.049999999999997,0.0
000821,13.79,0.0
000817,26.049999999999997,0.0
000809,-21.53,0.0
000806,26.049999999999997,0.0
000805,26.049999999999997,0.0
000787,26.049999999999997,0.0
000780,26.049999999999997,0.0
000769,26.049999999999997,0.0
000765,26.049999999999997,0.0
000763,26.049999999999997,0.0
000760,26.049999999999997,0.0
000751,809.96,0.0
000748,26.049999999999997,0.0
000732,26.049999999999997,0.0
000730,26.049999999999997,0.0
000699,26.049999999999997,0.0
000693,26.049999999999997,0.0
000689,26.049999999999997,0.0
000687,26.049999999999997,0.0
000683,8.47,0.0
000675,26.049999999999997,0.0
000673,26.049999999999997,0.0
000671,26.049999999999997,0.0
000667,26.049999999999997,0.0
000666,26.049999999999997,0.0
000662,26.049999999999997,0.0
000660,26.049999999999997,0.0
000658,26.049999999999997,0.0
000653,26.049999999999997,0.0
000629,106.53,0.0
000621,26.049999999999997,0.0
000618,26.049999999999997,0.0
000616,26.049999999999997,0.0
000613,26.049999999999997,0.0
000611,26.049999999999997,0.0
000606,26.049999999999997,0.0
000602,26.049999999999997,0.0
000594,26.049999999999997,0.0
000588,26.049999999999997,0.0
000587,26.049999999999997,0.0
000585,26.049999999999997,0.0
000583,26.049999999999997,0.0
000578,26.049999999999997,0.0
000569,26.049999999999997,0.0
000562,26.049999999999997,0.0
000556,26.049999999999997,0.0
000549,26.049999999999997,0.0
000542,26.049999999999997,0.0
000540,26.049999999999997,0.0
000539,11.92,0.0
000535,26.049999999999997,0.0
000527,26.049999999999997,0.0
000524,36.2,0.0
000522,26.049999999999997,0.0
000518,-135.76,0.0
000515,26.049999999999997,0.0
000511,26.049999999999997,0.0
000508,26.049999999999997,0.0
000502,26.049999999999997,0.0
000498,4.69,0.0
000418,26.049999999999997,0.0
000416,26.049999999999997,0.0
000413,26.049999999999997,0.0
000412,26.049999999999997,0.0
000408,20.81,0.0
000406,26.049999999999997,0.0
000405,26.049999999999997,0.0
000150,26.049999999999997,0.0
000047,26.049999999999997,0.0
000046,26.049999999999997,0.0
000040,-7.32,0.0
000038,26.049999999999997,0.0
000033,26.049999999999997,0.0
000025,49.53,0.0
000024,26.049999999999997,0.0
000023,26.049999999999997,0.0
000019,23.19,0.0
000018,26.049999999999997,0.0
000015,26.049999999999997,0.0
000013,26.049999999999997,0.0
000005,26.049999999999997,0.0
000003,26.049999999999997,0.0
688325,53.55,0.0
688337,85.29,0.0
688282,-66.16,0.0
603358,54.17,0.0
301353,28.4,0.0
688589,48.9,0.0
002977,331.5,0.0
605090,8.32,0.0
300763,23.42,0.0
601066,33.74,0.0
688012,97.41,0.0
688170,-82.95,0.0
001368,22.2,0.0
002993,28.15,0.0
300720,73.44,0.0
688010,-130.83,0.0
300896,26.2,0.0
688584,115.54,0.0
002155,24.32,0.0
688711,704.89,-0.042499999999999996
688257,17.83,-0.0445
688151,165.79,-0.046
300285,26.89,-0.0475
837212,96.05,-0.049
301318,39.76,-0.05
688005,106.03,-0.051000000000000004
688573,-17.88,-0.052000000000000005
603199,18.25,-0.053000000000000005
301109,17.45,-0.05399999999999999
600009,51.24,-0.05499999999999999
688299,192.48,-0.05600000000000001
688383,51.12,-0.05700000000000001
600137,71.39,-0.057999999999999996
600621,38.86,-0.059
001316,25.41,-0.06
301168,36.11,-0.061
000935,33.08,-0.062
603170,23.8,-0.063
603239,21.59,-0.0635
300455,264.21,-0.064
002655,62.36,-0.0645
603886,9.57,-0.065
002507,17.31,-0.0655
688623,33.95,-0.0665
000063,18.03,-0.0675
301088,33.99,-0.0685
300417,67.94,-0.0695
601699,9.96,-0.0705
688279,82.84,-0.07150000000000001
603519,21.96,-0.07250000000000001
002088,13.63,-0.0735
603182,19.25,-0.0745
605287,15.96,-0.07500000000000001
300092,16.85,-0.076
301131,47.97,-0.077
600372,35.33,-0.078
603303,16.2,-0.079
301278,24.48,-0.08
300885,46.97,-0.081
300390,15.57,-0.08199999999999999
688577,158.4,-0.083
688234,129.7,-0.08399999999999999
002986,12.61,-0.08499999999999999
605333,25.67,-0.08549999999999999
688627,108.81,-0.086
600739,18.19,-0.0865
000901,-619.51,-0.087
301181,21.68,-0.0875
605368,12.94,-0.088
603181,16.85,-0.0885
603938,61.84,-0.089
002643,25.41,-0.0895
301030,22.58,-0.09
300800,87.05,-0.09
603501,52.19,-0.0905
688679,150.35,-0.091
605228,200.3,-0.0915
002079,155.45,-0.092
600505,565.58,-0.0925
603160,62.77,-0.093
688181,49.75,-0.0935
600769,241.95,-0.094
600183,39.28,-0.0945
600848,29.98,-0.095
688300,43.48,-0.0955
301065,30.26,-0.096
600737,13.22,-0.0965
002983,42.46,-0.0975
301020,31.36,-0.0985
603823,20.36,-0.0995
300637,-60.82,-0.1005
603331,65.53,-0.10149999999999999
002006,97.95,-0.10250000000000001
688395,38.8,-0.1035
300929,-72.51,-0.10400000000000001
601577,4.52,-0.10450000000000001
301048,34.21,-0.10500000000000001
603706,20.88,-0.1055
688308,23.6,-0.10599999999999998
688081,-32.35,-0.10650000000000001
601939,6.42,-0.10700000000000001
300873,13.83,-0.1075
301120,212.04,-0.1085
603755,35.24,-0.1095
688776,97.35,-0.1105
301283,23.09,-0.1115
600857,-180.16,-0.1125
688578,21.78,-0.11300000000000002
000623,12.31,-0.11349999999999998
002234,-10.19,-0.11399999999999999
000792,21.17,-0.1145
688367,58.86,-0.11500000000000002
688334,24.04,-0.11549999999999998
300265,54.15,-0.11599999999999999
688648,-36.28,-0.1165
002064,15.0,-0.11699999999999999
601825,5.57,-0.11749999999999998
301188,39.9,-0.118
002836,29.86,-0.119
300207,27.09,-0.12
688199,-78.48,-0.121
601200,15.74,-0.122
301190,37.06,-0.12250000000000001
603022,34.09,-0.123
600528,9.73,-0.12350000000000001
601101,7.34,-0.124
603073,19.91,-0.12450000000000001
002985,67.41,-0.125
833030,-31.94,-0.1255
000921,11.17,-0.126
000713,-48.09,-0.1265
603375,146.1,-0.1275
600015,4.73,-0.1285
300268,-1.47,-0.1295
002291,-12.48,-0.1305
000731,16.07,-0.1315
000869,48.87,-0.1325
300494,2172.07,-0.1335
600223,32.03,-0.13399999999999998
000983,10.73,-0.1345
002851,57.03,-0.135
301158,25.14,-0.1355
605188,321.14,-0.13599999999999998
600058,41.4,-0.1365
600095,102.8,-0.137
300957,32.08,-0.1375
603155,32.57,-0.1385
600116,25.41,-0.1395
600859,26.99,-0.1405
600486,15.9,-0.14150000000000001
600210,14.4,-0.14250000000000002
000020,196.97,-0.14300000000000002
601139,13.03,-0.14350000000000002
300137,492.07,-0.144
300095,85.43,-0.14450000000000002
688535,147.3,-0.14500000000000002
301222,22.78,-0.14550000000000002
603999,39.28,-0.146
300819,25.02,-0.14650000000000002
300936,77.93,-0.147
003039,28.84,-0.148
002150,32.15,-0.149
001336,52.93,-0.14999999999999997
600132,22.07,-0.151
600236,17.16,-0.152
605066,22.94,-0.15299999999999997
000027,10.39,-0.1535
600098,10.24,-0.154
600509,12.86,-0.15450000000000003
300772,24.28,-0.155
603685,110.36,-0.1555
002483,15.86,-0.156
300572,-118.19,-0.157
002114,-20.8,-0.158
300114,1403.78,-0.159
300951,23.52,-0.15999999999999998
688618,59.49,-0.161
601169,4.58,-0.162
600784,11.87,-0.163
002161,52.05,-0.164
873665,23.05,-0.1645
603027,25.76,-0.16499999999999998
600917,25.97,-0.16550000000000004
002746,33.55,-0.166
601133,28.46,-0.1665
001212,55.27,-0.1675
603076,50.54,-0.1685
301345,18.34,-0.1695
601886,10.97,-0.1705
002333,63.2,-0.1715
600392,157.69,-0.17250000000000001
002442,18.72,-0.1735
603871,11.22,-0.174
603260,33.59,-0.17450000000000002
002066,40.97,-0.175
603856,13.75,-0.17550000000000002
301100,-59.25,-0.176
002988,23.46,-0.1765
688696,-146.97,-0.1775
603231,25.15,-0.1785
300386,-222.95,-0.17950000000000002
002931,2102.45,-0.1805
600764,95.0,-0.1815
003043,45.18,-0.1825
688718,45.9,-0.1835
600269,9.56,-0.184
000557,25.33,-0.1845
301321,-21.96,-0.185
002209,36.91,-0.1855
002480,-11.72,-0.186
600084,10660.57,-0.1865
300664,14.01,-0.187
300882,30.68,-0.1875
688063,200.86,-0.1885
301319,26.66,-0.1895
301446,30.9,-0.1905
688548,55.45,-0.1915
600643,24.39,-0.1925
002889,22.75,-0.193
301276,15.7,-0.1935
003011,711.29,-0.194
600027,7.42,-0.1945
300155,-98.43,-0.195
600543,-43.86,-0.1955
001236,455.25,-0.196
002492,26.94,-0.1965
688280,-5.64,-0.197
002491,556.96,-0.1975
688203,44.44,-0.198
600926,5.22,-0.1985
000546,24.34,-0.1995
300922,61.62,-0.20049999999999998
301132,44.14,-0.2015
300656,-298.02,-0.202
600295,11.54,-0.20250000000000004
301049,-47.21,-0.203
000060,16.51,-0.20350000000000001
600099,126.31,-0.20400000000000001
601158,23.15,-0.2045
000858,15.32,-0.20500000000000002
688079,-44.36,-0.20550000000000002
